,Date,CDN.AVG.1YTO3Y.AVG,CDN.AVG.3YTO5Y.AVG,CDN.AVG.5YTO10Y.AVG,CDN.AVG.OVER.10.AVG,BD.CDN.2YR.DQ.YLD,BD.CDN.3YR.DQ.YLD,BD.CDN.5YR.DQ.YLD,BD.CDN.7YR.DQ.YLD,BD.CDN.10YR.DQ.YLD,BD.CDN.LONG.DQ.YLD,BD.CDN.RRB.DQ.YLD,Exchange.Rate,Taxes_exp,CDN_Lbr_Cons,US_Lbr_Cons,Tot_Lbr_Cons,US_Lbr_Imp_Tot,Us_Lbr_Imp_C,Us_Lbr_Imp_NC,US_Lbr_Exp,US_LBR_SHPMT,WST_LBR_SHPMT,US_LBR_PROD,WST_LBR_PROD,STH_LBR_PROD,OTH_LBR_PROD,STH_LBR_INV,US_PPI_Lumber,Total_Exp,IndGlobalCAN,IndGlobalQc,TauxUSD_CAD,Dollar.US.dollar.CDN,HsSglSAAR.AB,HsSglSAAR.CAN,HsSglSAAR.CB,HsSglSAAR.QC,ProductionSciage.SK,ProductionSciage.NS,TotShip.NS,ProductionSciage.NB,ProductionSciage.ON,InventaireSciageRes.ON,TotShip.ON,ProductionSciage.MB,ProductionSciage.QC,InventaireSciageRes.QC,TotShip.QC,ProductionSciage.CAN,InventaireSciageRes.CAN,TotShip.CAN,ProdSciageFeuillu.CAN,ProductionSciage.CB,InventaireSciageRes.CB,ProductionSciage.AB,InventaireSciageRes.AB,TotShip.AB,ValeurExport.CHN,VolumeExport.CHN,ValeurExport.JPN,VolumeExport.JPN,ValeurExport.PaysExport,VolumeExport.PaysExport,ValeurExport.USA,VolumeExport.USA,HsTotSAAR.STH,HsTotSAAR.MW,HsTotSAAR.NE,HsTotSAAR.WST,HsTotSAAR.USA,HsSglSAAR.USA,HsTotAct.USA,HsSglAct.USA,HsMltSAAR.USA,HsMltAct.USA,BdgPmtTotSAAR.USA,BdgPmtSglSAAR.USA,BdgPmtTotAct.USA,NewSoldMedPrice.USA,ExistSoldPrice.USA,IndNAR_HAI.USA,BdgPmtMltSAAR.USA,MnfdHomesSAAR.USA,MnfdHomesAct.USA,NewSoldSAAR.USA,NewSoldAct.USA,NewForSaleSAAR.USA,NewForSaleAct.USA,NewMthSply.USA,ExistSoldSAAR.USA,ExistSoldAct.USA,ExistForSaleInv.USA,ExistMthSply.USA,ConstSpendRes.USA,ConstSpendNonRes.USA,IndNAHB.USA,IndHPI_Act.USA,IndHPI_SAAR.USA
597,2015-06-04,0.58,0.81,1.46,2.24,0.57,0.59,0.95,1.36,1.73,2.33,0.63,1.2456,0.03,900,3951,4851,1199,1128,71,136,2888,1229.958265,2782,1145,1510,127,1638.734543,192.2,1116813990,127.2,125.2,1.2366,0.8086689,12445,57435,9152,6583,75.3,81.3,84.4,231.2,400.2,551.9,441.9,35.60832711,1057.9,2059.9,1268,5392,6999.8,5734.6,145.3,2671.8,2931.7,841.4,947.2,868.2,109039452,636648,59509356,176434,496253128,2286424,275658831,1322932,549,145,218,289,1201,694,112.3,69.4,507,42.9,1337,692,134.1,289200,236300,154.8,645,67,6.1,476,44,217,216,5.47,5410,572,2250,4.99,429870,727522,60,225.23,220.27
598,2015-06-11,0.65,0.88,1.54,2.33,0.66,0.66,1.02,1.44,1.81,2.41,0.7,1.2274,0.035690245,878.2624315,3924.311183,4802.573615,1162.606912,1094.11188,68.33663027,134.1508497,2894.803164,1206.99574,2801.179191,1150.227379,1522.872143,127.7064336,1643.930032,193.7339587,1055378828,127.2215003,125.2028892,1.247942599,0.801435567,12143.48225,57352.79223,9052.972623,6530.140347,76.50024309,83.72723215,83.51147045,230.2905556,396.8810026,553.6134145,438.5718076,35.20379836,1028.001856,2035.232162,1221.273267,5347.22645,6979.710054,5618.200861,137.3689218,2685.986606,2950.314777,819.4104244,930.5326207,854.0699083,104823637.3,617454.5681,60669879.01,179670.3457,483606317.3,2216523.839,267752688.7,1270394.495,549.2776363,152.3278875,213.6902336,288.1851277,1203.489343,713.1119553,113.1048069,70.61920863,490.3773873,42.48559548,1293.380531,689.0762309,128.7057558,290899.8466,235707.8843,154.3009337,604.3043005,68.46643412,6.117589933,477.653227,43.62526271,217.4404688,217.3044962,5.462385706,5441.37622,573.9074463,2248.825108,4.958851839,431359.8396,725599.2047,60.43940306,225.540158,220.4868976
599,2015-06-18,0.61,0.82,1.51,2.3,0.62,0.61,0.96,1.41,1.79,2.39,0.62,1.2229,0.042199703,839.7343167,3849.281499,4689.015815,1111.916284,1047.939578,63.76363282,132.3407105,2864.939746,1164.982068,2789.239354,1143.325649,1518.14405,127.0642555,1648.852797,195.2848772,979129201.4,127.2479128,125.233735,1.261035687,0.793163996,11875.59944,57128.41127,8784.506197,6510.371228,76.87934851,86.03948167,82.55337583,229.7736032,386.388634,552.106059,429.5257376,34.49025275,998.7621253,2014.183624,1165.27442,5257.939662,6968.460911,5442.864792,127.67955,2674.870879,2978.573278,786.4383522,913.6768171,827.2948603,100509839.2,598883.1095,62157664.59,184698.0268,468212912.5,2134430.04,257082445.6,1202195.067,546.8873154,160.532333,198.4091916,282.3484192,1188.192072,734.230922,112.2493093,71.56866099,453.9611495,40.68064223,1232.702976,684.7208702,119.8431921,292763.277,234535.1779,154.1131445,547.9821053,70.50228382,6.107499666,482.6204459,43.35542358,217.4643896,218.1965355,5.40858208,5471.530903,569.9354058,2250.675144,4.935673324,432925.3676,722604.9632,60.39756193,225.8302136,220.7249011
600,2015-06-25,0.61,0.83,1.54,2.32,0.62,0.61,0.98,1.44,1.82,2.41,0.64,1.2384,0.04760931,794.0890436,3757.111065,4551.200108,1066.267514,1007.047488,59.05881896,130.6102161,2812.356455,1118.22224,2757.92984,1130.761095,1500.593931,125.6399497,1650.309304,196.518357,915915911.7,127.2753689,125.2727133,1.274360932,0.784818452,11678.16691,56946.32467,8500.286672,6531.416495,75.86877968,87.83775891,81.8435933,229.8698491,372.8019484,549.4706739,417.7417988,33.69934292,979.0663316,1999.318275,1113.088363,5158.183044,6968.706313,5257.846327,118.1004032,2647.344712,3010.82014,752.3971038,899.8826049,794.9223821,96193337.46,581021.8461,63203964.38,188896.6944,455114325.9,2064574.221,248984805.2,1145256.855,545.8033368,167.470612,177.4235539,273.3375011,1164.048765,752.4844277,110.1441571,72.03378286,411.5643369,38.11036537,1172.423932,681.0050744,110.0840325,294545.0688,233119.8825,154.1937831,491.4188574,72.53699162,6.093659566,489.7774418,43.15787266,217.2561156,218.7403072,5.325487414,5488.420135,561.7456625,2254.687608,4.929658147,434268.4618,719817.9901,60.15693983,226.0476623,220.955454
601,2015-07-02,0.48,0.68,1.42,2.27,0.48,0.46,0.82,1.31,1.74,2.37,0.61,1.25911,0.05,751,3679,4430,1045,989,56,129,2751,1081.021246,2719,1119,1475,124,1645.106014,197.1,893589761,127.3,125.3,1.2864,0.7773632,11588,56991,8354,6601,72.9,88.72307418,81.7,230.8,360.2,547.8,406.2,33.06272153,977.8,1993.2,1077.8,5082,6983.1,5112.4,110.5,2612.3,3041.4,727.2,892.4,764,91969412,563959,63040030,189646,449351970,2031388,248796471,1126503,550,171,156,263,1140,763,107.2,71.8,377,35.39999,1130,680,102,296000,231800,154.5,450,74,6.1,498,43,217,219,5.23,5480,551,2260,4.95,435091,718517,60,226.14,221.15
602,2015-07-09,0.46,0.6,1.29,2.14,0.46,0.42,0.72,1.17,1.59,2.24,0.54,1.2729,0.048062202,718.5206694,3639.130426,4357.651095,1061.569851,1005.931134,55.89966068,127.541718,2693.179954,1064.01368,2682.635679,1112.925589,1446.222492,122.6231804,1631.349016,196.7888415,930915265.4,127.3180484,125.3005248,1.296001311,0.771525655,11622.86256,57381.2537,8451.693056,6719.139449,67.77365975,88.44401717,82.32258148,232.6148595,351.7550272,548.6208525,397.3404377,32.75230249,1000.726159,1997.364946,1068.993899,5055.125005,7012.643645,5043.983053,106.3725435,2577.546237,3065.63496,718.2788075,893.4542375,740.2664598,87860981.6,547282.102,61260888.96,185440.6162,454334396.1,2051097.394,260035359.2,1164240.486,562.2941191,169.6156765,138.4948939,253.2095315,1123.58695,762.5733929,103.8892642,70.75923293,361.0135576,33.1300224,1117.778602,683.065709,97.52766797,296985.2441,230823.9284,155.0010761,434.7128927,74.4656907,6.142548609,506.0691937,42.83180356,216.8618932,219.0635255,5.139610494,5439.502404,539.1774859,2265.640463,5.000754894,435213.5607,719568.4236,60.13329429,226.0760011,221.290811
603,2015-07-16,0.4,0.56,1.27,2.14,0.41,0.38,0.69,1.15,1.56,2.26,0.53,1.2927,0.04292433,698.224918,3633.612476,4331.837394,1105.900024,1048.253413,58.20897956,126.2311136,2644.657344,1063.152547,2652.768697,1111.088841,1419.449747,121.6374247,1612.342882,195.7176523,1010311796,127.3262,125.2782334,1.303480293,0.767085832,11724.31249,57973.29771,8708.85641,6855.027955,61.76715664,87.33949489,83.43975692,234.6856198,347.012005,551.1963447,391.4435598,32.70104472,1041.117849,2009.238298,1082.253277,5070.056801,7051.730643,5042.863554,105.7149745,2546.563318,3082.75699,723.1390781,901.1714293,724.2253847,83601520.89,528575.9188,58916672.32,179235.3016,466938711.3,2107106.016,278944237.2,1242311.676,580.872567,164.3644362,125.6233356,245.9436678,1116.753169,754.6732663,100.9314807,69.2293811,362.0799025,31.70209347,1127.670447,688.7178855,96.06300898,297767.5574,230081.6512,155.7148133,438.9525618,74.08820235,6.205722134,512.3872489,42.53371302,216.9336337,219.113685,5.074179009,5381.262534,527.0263233,2270.199713,5.065428119,434931.5258,722189.5567,60.45972906,225.9095555,221.4034722
604,2015-07-23,0.41,0.53,1.21,2.06,0.42,0.38,0.79,1.09,1.5,2.17,0.45,1.30408,0.036324293,690.0667076,3651.538289,4341.604996,1162.030184,1100.948985,61.91380867,125.0549524,2609.556063,1070.720451,2631.767366,1110.457672,1399.952128,121.0829567,1592.691811,194.1126369,1105112440,127.3212516,125.2418253,1.309519129,0.763586892,11814.85617,58557.69287,8993.34156,6970.152483,56.5270752,85.89599371,84.6620539,236.2135702,344.6090925,554.2236645,388.249902,32.7821684,1089.125614,2025.217501,1109.661017,5110.985196,7093.10232,5087.512278,108.1499183,2521.74874,3092.975525,736.8048096,912.6529064,715.0716172,78852143.49,504924.5262,57421287.02,175099.8362,482409161.9,2174611.88,299947085.4,1335942.778,602.7647314,156.9309778,117.1901096,243.2059702,1120.042803,744.4365066,99.10795684,67.63483872,375.6062962,31.47311531,1146.477069,694.7611193,96.3668455,298716.092,229373.5484,156.6711439,451.71595,73.16661283,6.266034593,515.2616796,41.96876597,217.2885574,219.3570019,5.054158019,5324.891397,515.1119991,2272.159106,5.122387285,434658.978,725185.4115,60.8062993,225.7158322,221.5243974
605,2015-07-30,0.44,0.58,1.2,2.05,0.45,0.43,0.82,1.1,1.49,2.16,0.45,1.29477,0.03,694,3682,4376,1214,1149,66,124,2592,1079,2622,1108,1393,121,1577,192.2,1188650281,127.3,125.2,1.3148,0.760572,11817,58925,9173,7026,53.7,84.6,85.6,236.4,343.1844488,556.4,387.5,32.8688937,1134.9,2041.7,1143.3,5162.1,7129.5,5156.4,113.3,2505.5,3096.5,754.3,925,712,73273963,473412,58188640,177104,495989994,2228813,317467884,1420360,625,149,113,247,1134,737,99.2,66.4,397,32.8,1161,699,97.2,300200,228500,157.9,462,72,6.3,513,41,218,220,5.1,5290,504,2270,5.15,434810,727361,61,225.57,221.69
606,2015-08-06,0.43,0.55,1.16,2.01,0.44,0.43,0.78,1.07,1.44,2.12,0.5,1.3169,0.025422628,709.4793358,3716.173173,4425.652509,1249.25848,1180.716911,69.5521559,123.0843805,2594.787174,1082.19409,2625.230403,1101.810213,1402.168652,121.4122527,1568.735032,190.1920289,1240123574,127.2613453,125.1605443,1.319788197,0.757720621,11681.24681,58928.21317,9152.117675,6995.104461,54.42718876,83.85912278,85.98577935,234.7896278,341.7298818,556.6503911,389.006985,32.86893365,1170.555228,2055.45306,1176.567791,5210.502914,7154.448011,5231.77989,120.6616901,2499.564543,3093.447517,771.3553851,935.7471107,714.2446264,66746996.16,432907.1597,62119065.49,187869.8325,503874836.2,2250950.141,327142407.3,1476043.211,644.6289485,142.0814272,112.706882,258.2567529,1157.778151,736.0797347,101.6358017,65.82545786,421.6984168,35.8103453,1161.221469,699.8607994,97.57342033,302420.6698,227317.6749,159.4050756,461.3606693,70.85576724,6.292511478,504.6744206,39.56801109,219.0975233,221.1736946,5.222533499,5290.726356,494.1816776,2262.569557,5.13254801,435683.3661,727783.7074,60.92686387,225.5285068,221.9267526
607,2015-08-13,0.41,0.51,1.1,1.98,0.41,0.42,0.73,1.02,1.4,2.09,0.52,1.2977,0.022996426,733.96157,3753.567071,4487.528641,1268.892001,1197.723391,72.04987994,122.4516531,2615.41211,1082.186783,2640.804343,1094.48858,1424.253068,122.2773098,1566.818035,188.245342,1262191242,127.2126011,125.1275938,1.324081453,0.755257426,11470.0852,58670.05945,8980.718325,6894.187784,57.82859191,83.76546178,86.03820222,232.3008888,340.651795,554.8112861,392.8743695,32.82797266,1196.060231,2064.723226,1208.120697,5254.943208,7164.602684,5311.034694,129.2268393,2503.089617,3083.565843,786.5286524,944.1609176,721.1965927,60026872.25,389417.8005,68058606.87,204228.4115,506054846.9,2246435.081,329453605.1,1504486.934,658.7869058,136.9860872,115.3609939,273.6169619,1184.967621,739.7081054,105.4310901,65.71660019,445.2595152,39.71449174,1149.846491,698.2565173,97.4985558,304908.4348,225908.3983,161.0851112,451.5899735,69.87461996,6.261978569,492.4159378,37.92362874,220.435593,222.707068,5.394091346,5319.316496,485.8518419,2250.178155,5.077969596,437116.617,726570.4109,60.70907449,225.5729168,222.2213625
608,2015-08-20,0.36,0.44,1,1.9,0.35,0.37,0.64,0.92,1.29,2.02,0.48,1.3124,0.02285891,764.4041362,3795.774382,4560.178518,1277.396282,1204.971415,73.07152604,122.2767354,2650.043459,1082.782431,2667.463083,1089.76184,1454.353159,123.5362405,1569.033521,186.5026407,1263377378,127.1631842,125.1043711,1.327060611,0.753543392,11274.00017,58315.69914,8745.260137,6751.018876,62.51883307,84.33223939,86.09773541,230.1956475,340.7102406,550.9469857,399.2782615,32.82618799,1213.347621,2068.126861,1237.929707,5297.082045,7157.403351,5395.329553,137.8611434,2514.57242,3066.510411,799.0842271,949.941169,732.2862457,54088123.65,350736.4614,74339734.81,221563.0742,503470567.1,2226722.351,326096221.2,1512439.35,664.6303889,134.3500337,119.8616647,288.6487944,1207.768014,744.4966089,109.2484777,65.75501358,463.2714051,43.49346552,1132.760779,695.7218355,97.23698111,307025.865,224410.2842,162.812609,437.0389431,69.16558905,6.235189921,479.1202448,36.39524085,221.8249012,224.3535941,5.577382444,5362.543459,479.1311673,2233.501974,5.000117178,438831.9848,724100.3606,60.52785318,225.6660734,222.5505963
609,2015-08-27,0.41,0.55,1.14,2.08,0.4,0.44,0.73,1.05,1.45,2.2,0.75,1.33,0.025147596,797.7644684,3844.387796,4642.152264,1279.267042,1207.412959,72.19544809,122.7345451,2694.849872,1087.785386,2703.947882,1091.356734,1487.568833,125.1301142,1573.166005,185.1066263,1252206074,127.1225116,125.0940989,1.328106512,0.752939492,11183.47676,58030.29255,8532.201299,6593.366646,67.11253583,85.572678,86.50484574,229.7357685,342.6652708,545.1217901,408.394769,32.9437569,1224.350007,2064.280331,1265.965811,5338.580588,7130.289346,5485.829608,145.4302984,2532.510148,3041.936652,808.2865345,952.7876137,746.9439325,49905282.77,324655.6816,79294919.96,235257.1579,497062537.5,2203266.48,318764999.6,1506648.644,659.3159146,134.8093201,125.1082237,298.920418,1218.378938,747.0567415,111.7505768,65.62228465,471.3221967,46.12829287,1115.850044,693.7914358,97.05027095,308135.5301,222961.4467,164.4600712,422.0586085,68.83770543,6.238934182,467.6830346,35.3112353,223.0761395,225.8667467,5.735115695,5407.180281,474.1403285,2213.217195,4.912843174,440551.7018,720752.8069,60.56442125,225.77082,222.89122
610,2015-09-03,0.44,0.61,1.21,2.1,0.43,0.46,0.75,1.07,1.46,2.22,0.68,1.3265,0.03,831,3901,4732,1279,1210,69,124,2746,1101,2749,1103,1519,127,1577,184.2,1237201423,127.1,125.1,1.3266,0.7538067,11289,57979,8428,6449,70.22432381,87.5,87.6,232.1831162,347.276938,537.4,420.4,33.26085665,1231,2051.8,1292.2,5381.1,7080.7,5583.7,150.8,2555.4,3009.5,813.4,952.4,764.6,48452882,318968,81256633,240694,487771299,2187522,309154684,1493863,640,139,130,300,1209,744,111.6,65,465,46.6,1105,694,97.2,307600,221700,165.9,411,69,6.3,461,35,224,227,5.83,5440,471,2190,4.83,441998,716907,61,225.85,223.22
611,2015-09-10,0.48,0.65,1.24,2.14,0.46,0.51,0.78,1.1,1.49,2.26,0.7,1.32791,0.037119309,860.5549962,3963.83977,4824.394766,1280.474185,1216.702597,63.42929217,126.1286955,2797.593578,1124.042156,2798.646529,1126.190385,1543.373479,128.9766383,1578.819373,183.8891912,1225035184,127.1022554,125.1229566,1.32230525,0.756283926,11638.64459,58269.79153,8491.006084,6340.269606,70.88999561,90.02442895,89.53350263,238.3029603,354.9773097,528.1813391,434.9320888,33.81943703,1235.27352,2030.754295,1316.255805,5425.357544,7009.267211,5686.982623,153.2203474,2581.190351,2969.616307,814.1116434,948.9467651,784.1501855,50325845.9,338475.6739,79162503.96,234936.9268,476747193.2,2188245.478,298890828.2,1479936.167,606.0914702,147.0612876,133.6081061,289.2719382,1175.634278,733.4404711,107.9777474,63.6893238,442.1938073,44.28842326,1104.863218,697.3834985,97.81969917,305132.5113,220729.8331,167.0418596,407.4797193,69.70319775,6.431843963,461.0649048,35.64850847,224.4753697,227.5880231,5.836693859,5449.360519,469.2783989,2164.974527,4.764971576,442961.2735,712934.1237,61.93211,225.8780517,223.5196087
612,2015-09-17,0.5,0.68,1.29,2.17,0.48,0.53,0.82,1.14,1.53,2.29,0.67,1.3168,0.044471388,880.8210472,4017.680223,4898.501271,1285.101862,1227.563145,56.89046098,128.6989379,2835.454671,1149.773854,2838.057878,1153.51466,1553.923727,130.4494539,1578.905406,184.1355418,1214969788,127.1246399,125.1544889,1.316519772,0.759621815,12110.84401,58781.87619,8667.136025,6267.853167,69.83004984,92.64419307,91.6950085,246.8741917,364.8865146,519.207225,449.4772746,34.50853793,1239.319719,2007.019897,1336.366917,5468.294882,6929.393135,5781.226388,153.4790528,2605.63429,2925.743107,811.7988627,944.4711003,802.3517879,54600667.65,376019.8332,74370800.35,221769.2211,465979764.4,2203401.633,289322225.9,1467144.166,566.0083831,157.145039,135.6907882,271.3855514,1129.498743,719.5026027,102.1383704,61.96973043,409.9961404,40.16863962,1115.159709,702.9830558,98.53072424,301848.9679,220017.9349,167.9429629,412.1766535,70.76480004,6.594594422,466.2637952,36.8780768,224.6539171,227.7902668,5.777654157,5429.959205,466.3339121,2141.056749,4.729267821,443504.563,709173.0967,63.1234688,225.8757933,223.796343
613,2015-09-24,0.51,0.68,1.23,2.09,0.51,0.54,0.8,1.1,1.46,2.22,0.61,1.3325,0.049587774,885.6765746,4043.930565,4929.60714,1293.678609,1241.64212,51.1563993,131.1697114,2843.338429,1168.868625,2849.690288,1175.331606,1543.512111,130.6975425,1578.038736,184.8641214,1204415333,127.1597044,125.1837768,1.310924407,0.762848946,12541.62143,59337.27275,8874.197954,6227.010144,68.1861601,94.75452176,93.28401013,256.1791062,375.7966967,512.5544983,460.9838232,35.17897176,1245.331059,1987.925551,1350.419571,5505.90978,6857.672491,5848.856959,152.7482318,2623.936084,2882.098354,808.2616507,941.4848853,815.4274964,59974232.57,421451.3259,68844949.07,206654.1548,457668357.3,2228257.222,281728480.6,1456868.581,530.4211043,166.9062709,136.1780763,252.806389,1085.613836,707.813433,95.8548082,60.24027185,377.8004032,35.61453616,1134.376346,709.3410853,98.82638718,299215.9405,219497.0693,168.6975847,425.0352609,71.94400231,6.73504767,474.080788,38.16860673,224.755506,227.8473771,5.687287377,5378.078288,458.9724693,2121.610597,4.733930156,443759.071,705954.7714,64.2530932,225.8756383,224.0624058
614,2015-10-01,0.52,0.68,1.21,2.08,0.52,0.54,0.81,1.1,1.43,2.2,0.71,1.3317,0.05,869,4024,4893,1307,1258,48,133,2805,1172,2816,1182,1505,129,1577,186,1190781918,127.2,125.2,1.3072,0.7649939,12767,59758,9030,6213,67.1,95.75064441,93.5,264.5,386.5,510.3,466.4,35.68155096,1255.5,1980.8,1356.3,5534.2,6810.7,5872.3,152.2,2631.3,2842.9,805.3,942.5,819.6,65143426,464621,64548377,195055,454012317,2258079,277389196,1450491,510,174,135,240,1059,704,90.9,58.9,355,32,1161,715,98.2,298700,219100,169.4,446,73,6.8,482,39,225,228,5.6,5290,444,2110,4.79,443856,703610,65,225.91,224.33
615,2015-10-08,0.55,0.72,1.28,2.17,0.55,0.57,0.85,1.15,1.51,2.3,0.81,1.30651,0.044078783,827.6427021,3946.618086,4774.260788,1324.752638,1275.248545,48.52268245,133.7479189,2711.687291,1152.971274,2727.069841,1166.929254,1435.480121,124.9551527,1576.413453,187.4365168,1172344017,127.2371239,125.1938868,1.306647617,0.765305463,12667.61312,59904.00269,9073.483122,6220.126007,67.41196654,95.23618084,91.82113454,270.3637728,395.7754615,513.656648,463.5843539,35.89752861,1270.789845,1990.848707,1352.517341,5549.278485,6800.088982,5839.693971,152.6702991,2624.4007,2811.448139,804.0505039,949.0514336,812.4263195,69124301.28,497613.7534,62957434.02,191052.2332,456480628.1,2288421.739,277098426.7,1448524.315,512.2326367,176.7181894,132.2891475,237.6891027,1060.399978,711.9372201,88.58120386,58.22794075,348.4627576,30.35326321,1192.95543,718.8638747,96.35764882,301270.0644,218786.5443,170.1002548,474.0915554,73.74795846,6.751206759,488.0889606,38.99562652,225.5507727,228.4358343,5.542166661,5167.474365,419.8849953,2107.611147,4.899015481,443912.7281,702355.3286,65.12513114,226.0011794,224.6082243
616,2015-10-15,0.53,0.69,1.21,2.11,0.53,0.55,0.81,1.11,1.44,2.24,0.79,1.292,0.033551559,770.3478885,3829.7958,4600.143688,1342.187226,1290.204644,51.13997191,133.3681077,2584.619241,1118.104797,2603.488993,1135.731309,1348.970648,119.4382496,1576.277829,188.9400888,1150833607,127.258858,125.1623596,1.30904923,0.763913246,12302.53513,59786.92945,9028.119589,6238.866682,68.75735034,93.64831262,88.84022582,273.27574,402.3496903,520.3816685,454.0365663,35.82992054,1287.247259,2014.784006,1340.072351,5547.718892,6817.527155,5762.028516,153.6503757,2605.794419,2787.371419,802.9961588,958.7666135,796.8008013,72209583.86,521450.6833,63600161.93,193195.1497,463620834.5,2315992.267,279708031.4,1448006.645,531.8753844,175.9005884,128.9883409,243.625091,1083.445717,728.4915227,88.34295335,58.02301565,354.9541948,30.31993782,1225.918947,721.28343,93.85651636,305904.4415,218624.7326,170.67148,504.6355169,74.22692274,6.610259514,492.7488491,38.35272894,226.3452367,229.1307893,5.508034599,5034.122569,391.7461933,2107.91925,5.024501557,443991.336,701950.0783,64.71712911,226.131029,224.8937596
617,2015-10-22,0.52,0.69,1.21,2.13,0.52,0.55,0.81,1.1,1.45,2.26,0.8,1.31335,0.020984943,708.8317237,3698.86447,4407.696193,1353.445496,1299.236471,53.59592015,131.914337,2452.507545,1076.852683,2473.473225,1097.068736,1263.721114,113.6437701,1576.435477,190.2454024,1128847043,127.25203,125.1038888,1.313807034,0.761167067,11775.45057,59456.35486,8938.514494,6258.744354,70.47016542,91.63261175,85.42874983,272.9858208,404.9361883,527.3683651,440.1666017,35.51218322,1299.689751,2047.194953,1320.58869,5526.210056,6849.720837,5656.006076,154.2953028,2579.507789,2769.380631,799.9565617,968.2960766,776.9521233,75011167.19,539386.9364,65517525.53,198650.2496,473250119.8,2337785.425,283584319.8,1445107.419,560.5018137,173.0238926,126.2429604,253.816528,1117.491468,748.7772151,89.1641009,57.96412018,368.7142531,31.19998082,1255.004749,722.9710479,91.4665595,311083.7863,218709.6488,170.9425779,532.0337007,74.53190779,6.413708891,496.9642572,37.4120181,227.2643143,230.0078272,5.483819208,4919.033591,366.3648937,2102.42178,5.120479892,444140.0798,702039.2636,63.9465615,226.2712889,225.1801829
618,2015-10-29,0.57,0.75,1.3,2.19,0.57,0.6,0.88,1.18,1.55,2.32,0.83,1.3191,0.008945552,654.8103727,3579.155427,4233.965799,1352.669177,1298.712199,53.63457893,129.4403776,2344.063899,1038.667046,2365.238304,1059.604109,1197.981053,108.7661937,1576.72875,191.087144,1108980677,127.2034681,125.0169454,1.320323225,0.757416746,11190.04401,58961.85352,8849.272932,6269.28135,71.8844258,89.83465021,82.45818256,269.2439344,402.2484575,531.5100411,424.3844247,34.97777315,1302.934829,2082.670599,1295.69002,5481.440814,6883.376346,5538.32909,153.7601533,2549.567439,2756.186561,792.7513098,974.2903598,757.1089636,78140944.75,554677.6597,67750489.62,204584.033,483185667.7,2350796.055,287093601.8,1435996.061,589.6854954,169.5647979,125.1983867,264.2719766,1151.891479,767.9086051,90.02349897,57.73014981,383.9828743,32.29334921,1275.327034,724.6391105,89.95773509,315288.7541,219136.3767,170.7424505,550.687923,74.75792855,6.198105511,501.7197769,36.51420484,228.1889279,230.9899101,5.455735877,4851.296408,350.522396,2082.616207,5.140972151,444407.2157,702267.8993,62.98399592,226.3936991,225.4610708
619,2015-11-05,0.62,0.83,1.4,2.26,0.63,0.66,0.97,1.27,1.65,2.38,0.89,1.31549,0,620,3496,4116,1334,1285,49,126,2288,1013,2307,1032,1170,106,1577,191.2,1093830865,127.1,124.9,1.328,0.7530121,10650,58353,8805,6260,72.33414551,88.9,80.8,261.8,393,529.7,409.1,34.26014683,1291.8,2115.8,1267,5410.1,6905.2,5425.7,151.2,2520,2746.5,779.2,973.4,741.5,82210810,570578,69340019,208163,491244662,2352019,288602187,1416842,611,167,127,271,1176,781,89.9,57,395,32.9,1282,727,90.1,317000,220000,169.9,555,75,6,508,36,229,232,5.41,4860,351,2040,5.04,444841,702281,62,226.47,225.73
620,2015-11-12,0.64,0.85,1.43,2.28,0.65,0.69,0.99,1.3,1.7,2.39,0.87,1.3253,-0.004011479,612.5200268,3467.486691,4080.006718,1295.060487,1256.239369,39.12982352,121.7774481,2302.874797,1006.419909,2317.328327,1020.630854,1191.11098,106.1500021,1577.127331,190.4427772,1085234192,126.9382409,124.7561856,1.336427728,0.748207125,10240.43841,57690.87584,8838.368035,6225.311104,71.40292513,89.24757762,81.0253557,250.903749,376.8657405,520.1939087,396.1836184,33.41735571,1263.483838,2142.454455,1236.295423,5313.463986,6906.47308,5331.907005,146.1838095,2494.816603,2739.449788,758.5733838,963.7379893,733.1917282,87424453.64,588541.9251,69564125.05,207299.1708,495810546.4,2339349.636,287175350.1,1385950.657,618.2370598,166.3184182,132.3310569,271.0746438,1182.005589,784.5523984,88.06848639,55.5698238,397.4531908,32.49866257,1272.161555,730.4595442,92.26051282,315174.4155,221293.6476,168.3756128,541.7020106,75.35268252,5.849480963,516.2885844,36.10709126,229.6295885,232.9645017,5.339313861,4961.873943,371.2081081,1970.580345,4.793117906,445494.9116,701867.8876,61.14543719,226.4799174,225.9843338
