Date,month,Market,Length,Grade.Type,Series,Price,y,Width,Height
2013-02-14,2,2,14.0,0,101,475,475,2,6
2013-02-21,2,2,14.0,0,101,475,480,2,6
2013-02-28,2,2,14.0,0,101,470,485,2,6
2013-03-07,3,2,14.0,0,101,475,485,2,6
2013-03-14,3,2,14.0,0,101,475,470,2,6
2013-03-21,3,2,14.0,0,101,480,450,2,6
2013-03-28,3,2,14.0,0,101,485,440,2,6
2013-04-04,4,2,14.0,0,101,485,430,2,6
2013-04-11,4,2,14.0,0,101,470,425,2,6
2013-04-18,4,2,14.0,0,101,450,410,2,6
2013-04-25,4,2,14.0,0,101,440,405,2,6
2013-05-02,5,2,14.0,0,101,430,390,2,6
2013-05-09,5,2,14.0,0,101,425,390,2,6
2013-05-16,5,2,14.0,0,101,410,370,2,6
2013-05-23,5,2,14.0,0,101,405,360,2,6
2013-05-30,5,2,14.0,0,101,390,350,2,6
2013-06-06,6,2,14.0,0,101,390,345,2,6
2013-06-13,6,2,14.0,0,101,370,355,2,6
2013-06-20,6,2,14.0,0,101,360,370,2,6
2013-06-27,6,2,14.0,0,101,350,376,2,6
2013-07-04,7,2,14.0,0,101,345,375,2,6
2013-07-11,7,2,14.0,0,101,355,375,2,6
2013-07-18,7,2,14.0,0,101,370,380,2,6
2013-07-25,7,2,14.0,0,101,376,385,2,6
2013-08-01,8,2,14.0,0,101,375,380,2,6
2013-08-08,8,2,14.0,0,101,375,380,2,6
2013-08-15,8,2,14.0,0,101,380,380,2,6
2013-08-22,8,2,14.0,0,101,385,390,2,6
2013-08-29,8,2,14.0,0,101,380,405,2,6
2013-09-05,9,2,14.0,0,101,380,400,2,6
2013-09-12,9,2,14.0,0,101,380,400,2,6
2013-09-19,9,2,14.0,0,101,390,405,2,6
2013-09-26,9,2,14.0,0,101,405,405,2,6
2013-10-03,10,2,14.0,0,101,400,410,2,6
2013-10-10,10,2,14.0,0,101,400,425,2,6
2013-10-17,10,2,14.0,0,101,405,440,2,6
2013-10-24,10,2,14.0,0,101,405,435,2,6
2013-10-31,10,2,14.0,0,101,410,425,2,6
2013-11-07,11,2,14.0,0,101,425,420,2,6
2013-11-14,11,2,14.0,0,101,440,415,2,6
2013-11-21,11,2,14.0,0,101,435,415,2,6
2013-11-28,11,2,14.0,0,101,425,416,2,6
2013-12-05,12,2,14.0,0,101,420,417,2,6
2013-12-12,12,2,14.0,0,101,415,420,2,6
2013-12-19,12,2,14.0,0,101,415,425,2,6
2013-12-26,12,2,14.0,0,101,416,425,2,6
2014-01-02,1,2,14.0,0,101,417,425,2,6
2014-01-09,1,2,14.0,0,101,420,420,2,6
2014-01-16,1,2,14.0,0,101,425,410,2,6
2014-01-23,1,2,14.0,0,101,425,420,2,6
2014-01-30,1,2,14.0,0,101,425,405,2,6
2014-02-06,2,2,14.0,0,101,420,405,2,6
2014-02-13,2,2,14.0,0,101,410,405,2,6
2014-02-20,2,2,14.0,0,101,420,405,2,6
2014-02-27,2,2,14.0,0,101,405,390,2,6
2014-03-06,3,2,14.0,0,101,405,405,2,6
2014-03-13,3,2,14.0,0,101,405,405,2,6
2014-03-20,3,2,14.0,0,101,405,395,2,6
2014-03-27,3,2,14.0,0,101,390,390,2,6
2014-04-03,4,2,14.0,0,101,405,390,2,6
2014-04-10,4,2,14.0,0,101,405,405,2,6
2014-04-17,4,2,14.0,0,101,395,410,2,6
2014-04-24,4,2,14.0,0,101,390,410,2,6
2014-05-01,5,2,14.0,0,101,390,395,2,6
2014-05-08,5,2,14.0,0,101,405,385,2,6
2014-05-15,5,2,14.0,0,101,410,385,2,6
2014-05-22,5,2,14.0,0,101,410,385,2,6
2014-05-29,5,2,14.0,0,101,395,400,2,6
2014-06-05,6,2,14.0,0,101,385,420,2,6
2014-06-12,6,2,14.0,0,101,385,420,2,6
2014-06-19,6,2,14.0,0,101,385,425,2,6
2014-06-26,6,2,14.0,0,101,400,422,2,6
2014-07-03,7,2,14.0,0,101,420,417,2,6
2014-07-10,7,2,14.0,0,101,420,425,2,6
2014-07-17,7,2,14.0,0,101,425,450,2,6
2014-07-24,7,2,14.0,0,101,422,460,2,6
2014-07-31,7,2,14.0,0,101,417,465,2,6
2014-08-07,8,2,14.0,0,101,425,470,2,6
2014-08-14,8,2,14.0,0,101,450,475,2,6
2014-08-21,8,2,14.0,0,101,460,470,2,6
2014-08-28,8,2,14.0,0,101,465,460,2,6
2014-09-04,9,2,14.0,0,101,470,455,2,6
2014-09-11,9,2,14.0,0,101,475,455,2,6
2014-09-18,9,2,14.0,0,101,470,455,2,6
2014-09-25,9,2,14.0,0,101,460,450,2,6
2014-10-02,10,2,14.0,0,101,455,445,2,6
2014-10-09,10,2,14.0,0,101,455,445,2,6
2014-10-16,10,2,14.0,0,101,455,440,2,6
2014-10-23,10,2,14.0,0,101,450,440,2,6
2014-10-30,10,2,14.0,0,101,445,445,2,6
2014-11-06,11,2,14.0,0,101,445,445,2,6
2014-11-13,11,2,14.0,0,101,440,445,2,6
2014-11-20,11,2,14.0,0,101,440,445,2,6
2014-11-27,11,2,14.0,0,101,445,449,2,6
2014-12-04,12,2,14.0,0,101,445,455,2,6
2014-12-11,12,2,14.0,0,101,445,460,2,6
2014-12-18,12,2,14.0,0,101,445,460,2,6
2014-12-25,12,2,14.0,0,101,449,450,2,6
2015-01-01,1,2,14.0,0,101,455,440,2,6
2015-01-08,1,2,14.0,0,101,460,455,2,6
2015-01-15,1,2,14.0,0,101,460,455,2,6
2015-01-22,1,2,14.0,0,101,450,450,2,6
2015-01-29,1,2,14.0,0,101,440,440,2,6
2015-02-05,2,2,14.0,0,101,455,430,2,6
2015-02-12,2,2,14.0,0,101,455,425,2,6
2015-02-19,2,2,14.0,0,101,450,415,2,6
2015-02-26,2,2,14.0,0,101,440,415,2,6
2015-03-05,3,2,14.0,0,101,430,410,2,6
2015-03-12,3,2,14.0,0,101,425,400,2,6
2015-03-19,3,2,14.0,0,101,415,390,2,6
2015-03-26,3,2,14.0,0,101,415,380,2,6
2015-04-02,4,2,14.0,0,101,410,380,2,6
2015-04-09,4,2,14.0,0,101,400,360,2,6
2015-04-16,4,2,14.0,0,101,390,350,2,6
2015-04-23,4,2,14.0,0,101,380,355,2,6
2015-04-30,4,2,14.0,0,101,380,375,2,6
2015-05-07,5,2,14.0,0,101,360,385,2,6
2015-05-14,5,2,14.0,0,101,350,395,2,6
2015-05-21,5,2,14.0,0,101,355,400,2,6
2015-05-28,5,2,14.0,0,101,375,405,2,6
2015-06-04,6,2,14.0,0,101,385,405,2,6
2015-06-11,6,2,14.0,0,101,395,400,2,6
2015-06-18,6,2,14.0,0,101,400,405,2,6
2015-06-25,6,2,14.0,0,101,405,406,2,6
2015-07-02,7,2,14.0,0,101,405,403,2,6
2015-07-09,7,2,14.0,0,101,400,400,2,6
2015-07-16,7,2,14.0,0,101,405,400,2,6
2015-07-23,7,2,14.0,0,101,406,400,2,6
2015-07-30,7,2,14.0,0,101,403,395,2,6
2015-08-06,8,2,14.0,0,101,400,390,2,6
2015-08-13,8,2,14.0,0,101,400,380,2,6
2015-08-20,8,2,14.0,0,101,400,380,2,6
2015-08-27,8,2,14.0,0,101,395,380,2,6
2015-09-03,9,2,14.0,0,101,390,365,2,6
2015-09-10,9,2,14.0,0,101,380,370,2,6
2015-09-17,9,2,14.0,0,101,380,395,2,6
2015-09-24,9,2,14.0,0,101,380,395,2,6
2015-10-01,10,2,14.0,0,101,365,395,2,6
2015-10-08,10,2,14.0,0,101,370,400,2,6
2015-10-15,10,2,14.0,0,101,395,395,2,6
2015-10-22,10,2,14.0,0,101,395,390,2,6
2015-10-29,10,2,14.0,0,101,395,380,2,6
2015-11-05,11,2,14.0,0,101,400,375,2,6
2015-11-12,11,2,14.0,0,101,395,380,2,6
2015-11-19,11,2,14.0,0,101,390,380,2,6
2015-11-26,11,2,14.0,0,101,380,389,2,6
2015-12-03,12,2,14.0,0,101,375,402,2,6
2015-12-10,12,2,14.0,0,101,380,410,2,6
2015-12-17,12,2,14.0,0,101,380,405,2,6
2015-12-24,12,2,14.0,0,101,389,395,2,6
2015-12-31,12,2,14.0,0,101,402,390,2,6
2016-01-07,1,2,14.0,0,101,410,390,2,6
2016-01-14,1,2,14.0,0,101,405,400,2,6
2016-01-21,1,2,14.0,0,101,395,410,2,6
2016-01-28,1,2,14.0,0,101,390,405,2,6
2016-02-04,2,2,14.0,0,101,390,400,2,6
2016-02-11,2,2,14.0,0,101,400,405,2,6
2016-02-18,2,2,14.0,0,101,410,405,2,6
2016-02-25,2,2,14.0,0,101,405,405,2,6
2016-03-03,3,2,14.0,0,101,400,410,2,6
2016-03-10,3,2,14.0,0,101,405,405,2,6
2016-03-17,3,2,14.0,0,101,405,405,2,6
2016-03-24,3,2,14.0,0,101,405,395,2,6
2016-03-31,3,2,14.0,0,101,410,390,2,6
2016-04-07,4,2,14.0,0,101,405,395,2,6
2016-04-14,4,2,14.0,0,101,405,415,2,6
2016-04-21,4,2,14.0,0,101,395,420,2,6
2016-04-28,4,2,14.0,0,101,390,430,2,6
2016-05-05,5,2,14.0,0,101,395,435,2,6
2016-05-12,5,2,14.0,0,101,415,440,2,6
2016-05-19,5,2,14.0,0,101,420,440,2,6
2016-05-26,5,2,14.0,0,101,430,440,2,6
2016-06-02,6,2,14.0,0,101,435,440,2,6
2016-06-09,6,2,14.0,0,101,440,440,2,6
2016-06-16,6,2,14.0,0,101,440,440,2,6
2016-06-23,6,2,14.0,0,101,440,445,2,6
2016-06-30,6,2,14.0,0,101,440,449,2,6
2016-07-07,7,2,14.0,0,101,440,450,2,6
2016-07-14,7,2,14.0,0,101,440,450,2,6
2016-07-21,7,2,14.0,0,101,445,450,2,6
2016-07-28,7,2,14.0,0,101,449,450,2,6
2016-08-04,8,2,14.0,0,101,450,450,2,6
2016-08-11,8,2,14.0,0,101,450,450,2,6
2016-08-18,8,2,14.0,0,101,450,450,2,6
2016-08-25,8,2,14.0,0,101,450,445,2,6
2016-09-01,9,2,14.0,0,101,450,445,2,6
2016-09-08,9,2,14.0,0,101,450,445,2,6
2016-09-15,9,2,14.0,0,101,450,445,2,6
2016-09-22,9,2,14.0,0,101,445,445,2,6
2016-09-29,9,2,14.0,0,101,445,445,2,6
2016-10-06,10,2,14.0,0,101,445,445,2,6
2016-10-13,10,2,14.0,0,101,445,440,2,6
2016-10-20,10,2,14.0,0,101,445,440,2,6
2016-10-27,10,2,14.0,0,101,445,440,2,6
2016-11-03,11,2,14.0,0,101,445,440,2,6
2016-11-10,11,2,14.0,0,101,440,440,2,6
2016-11-17,11,2,14.0,0,101,440,440,2,6
2016-11-24,11,2,14.0,0,101,440,440,2,6
2016-12-01,12,2,14.0,0,101,440,440,2,6
2016-12-08,12,2,14.0,0,101,440,440,2,6
2016-12-15,12,2,14.0,0,101,440,440,2,6
2016-12-22,12,2,14.0,0,101,440,440,2,6
2016-12-29,12,2,14.0,0,101,440,425,2,6
2017-01-05,1,2,14.0,0,101,440,425,2,6
2017-01-12,1,2,14.0,0,101,440,465,2,6
2017-01-19,1,2,14.0,0,101,440,490,2,6
2017-01-26,1,2,14.0,0,101,425,490,2,6
2017-02-02,2,2,14.0,0,101,425,495,2,6
2017-02-09,2,2,14.0,0,101,465,485,2,6
2017-02-16,2,2,14.0,0,101,490,490,2,6
2017-02-23,2,2,14.0,0,101,490,500,2,6
2017-03-02,3,2,14.0,0,101,495,505,2,6
2017-03-09,3,2,14.0,0,101,485,515,2,6
2017-03-16,3,2,14.0,0,101,490,540,2,6
2017-03-23,3,2,14.0,0,101,500,540,2,6
2017-03-30,3,2,14.0,0,101,505,535,2,6
2017-04-06,4,2,14.0,0,101,515,525,2,6
2017-04-13,4,2,14.0,0,101,540,525,2,6
2017-04-20,4,2,14.0,0,101,540,520,2,6
2017-04-27,4,2,14.0,0,101,535,525,2,6
2017-05-04,5,2,14.0,0,101,525,525,2,6
2017-05-11,5,2,14.0,0,101,525,520,2,6
2017-05-18,5,2,14.0,0,101,520,520,2,6
2017-05-25,5,2,14.0,0,101,525,520,2,6
2017-06-01,6,2,14.0,0,101,525,525,2,6
2017-06-08,6,2,14.0,0,101,520,525,2,6
2017-06-15,6,2,14.0,0,101,520,550,2,6
2017-06-22,6,2,14.0,0,101,520,560,2,6
2017-06-29,6,2,14.0,0,101,525,600,2,6
2017-07-06,7,2,14.0,0,101,525,601,2,6
2017-07-13,7,2,14.0,0,101,550,580,2,6
2017-07-20,7,2,14.0,0,101,560,570,2,6
2017-07-27,7,2,14.0,0,101,600,560,2,6
2017-08-03,8,2,14.0,0,101,601,560,2,6
2017-08-10,8,2,14.0,0,101,580,560,2,6
2017-08-17,8,2,14.0,0,101,570,570,2,6
2017-08-24,8,2,14.0,0,101,560,575,2,6
2017-08-31,8,2,14.0,0,101,560,645,2,6
2017-09-07,9,2,14.0,0,101,560,660,2,6
2017-09-14,9,2,14.0,0,101,570,660,2,6
2017-09-21,9,2,14.0,0,101,575,685,2,6
2017-09-28,9,2,14.0,0,101,645,685,2,6
2017-10-05,10,2,14.0,0,101,660,675,2,6
2017-10-12,10,2,14.0,0,101,660,680,2,6
2017-10-19,10,2,14.0,0,101,685,680,2,6
2017-10-26,10,2,14.0,0,101,685,680,2,6
2017-11-02,11,2,14.0,0,101,675,670,2,6
2017-11-09,11,2,14.0,0,101,680,655,2,6
2017-11-16,11,2,14.0,0,101,680,640,2,6
2017-11-23,11,2,14.0,0,101,680,630,2,6
2017-11-30,11,2,14.0,0,101,670,623,2,6
2017-12-07,12,2,14.0,0,101,655,619,2,6
2017-12-14,12,2,14.0,0,101,640,620,2,6
2017-12-21,12,2,14.0,0,101,630,625,2,6
2017-12-28,12,2,14.0,0,101,623,625,2,6
2018-01-04,1,2,14.0,0,101,619,630,2,6
2018-01-11,1,2,14.0,0,101,620,635,2,6
2018-01-18,1,2,14.0,0,101,625,640,2,6
2018-01-25,1,2,14.0,0,101,625,645,2,6
2018-02-01,2,2,14.0,0,101,630,650,2,6
2018-02-08,2,2,14.0,0,101,635,655,2,6
2018-02-15,2,2,14.0,0,101,640,650,2,6
2018-02-22,2,2,14.0,0,101,645,640,2,6
2018-03-01,3,2,14.0,0,101,650,625,2,6
2018-03-08,3,2,14.0,0,101,655,625,2,6
2018-03-15,3,2,14.0,0,101,650,635,2,6
2018-03-22,3,2,14.0,0,101,640,635,2,6
2018-03-29,3,2,14.0,0,101,625,635,2,6
2018-04-05,4,2,14.0,0,101,625,635,2,6
2018-04-12,4,2,14.0,0,101,635,635,2,6
2018-04-19,4,2,14.0,0,101,635,670,2,6
2018-04-26,4,2,14.0,0,101,635,690,2,6
2018-05-03,5,2,14.0,0,101,635,700,2,6
2018-05-10,5,2,14.0,0,101,635,700,2,6
2018-05-17,5,2,14.0,0,101,670,705,2,6
2018-05-24,5,2,14.0,0,101,690,700,2,6
2018-05-31,5,2,14.0,0,101,700,680,2,6
2018-06-07,6,2,14.0,0,101,700,670,2,6
2018-06-14,6,2,14.0,0,101,705,665,2,6
2018-06-21,6,2,14.0,0,101,700,650,2,6
2018-06-28,6,2,14.0,0,101,680,620,2,6
2018-07-05,7,2,14.0,0,101,670,575,2,6
2018-07-12,7,2,14.0,0,101,665,550,2,6
2018-07-19,7,2,14.0,0,101,650,540,2,6
2018-07-26,7,2,14.0,0,101,620,550,2,6
2018-08-02,8,2,14.0,0,101,575,550,2,6
2018-08-09,8,2,14.0,0,101,550,535,2,6
2018-08-16,8,2,14.0,0,101,540,525,2,6
2018-08-23,8,2,14.0,0,101,550,500,2,6
2018-08-30,8,2,14.0,0,101,550,475,2,6
2018-09-06,9,2,14.0,0,101,535,450,2,6
2018-09-13,9,2,14.0,0,101,525,445,2,6
2018-09-20,9,2,14.0,0,101,500,430,2,6
2018-09-27,9,2,14.0,0,101,475,420,2,6
2018-10-04,10,2,14.0,0,101,450,410,2,6
2018-10-11,10,2,14.0,0,101,445,410,2,6
2018-10-18,10,2,14.0,0,101,430,420,2,6
2018-10-25,10,2,14.0,0,101,420,435,2,6
2018-11-01,11,2,14.0,0,101,410,435,2,6
2018-11-08,11,2,14.0,0,101,410,435,2,6
2018-11-15,11,2,14.0,0,101,420,435,2,6
2018-11-22,11,2,14.0,0,101,435,440,2,6
2018-11-29,11,2,14.0,0,101,435,443,2,6
2018-12-06,12,2,14.0,0,101,435,442,2,6
2018-12-13,12,2,14.0,0,101,435,440,2,6
2018-12-20,12,2,14.0,0,101,440,440,2,6
2018-12-27,12,2,14.0,0,101,443,445,2,6
2019-01-03,1,2,14.0,0,101,442,445,2,6
2019-01-10,1,2,14.0,0,101,440,485,2,6
2019-01-17,1,2,14.0,0,101,440,500,2,6
2019-01-24,1,2,14.0,0,101,445,500,2,6
2019-01-31,1,2,14.0,0,101,445,490,2,6
2019-02-07,2,2,14.0,0,101,485,490,2,6
2019-02-14,2,2,14.0,0,101,500,485,2,6
2019-02-21,2,2,14.0,0,101,500,485,2,6
2019-02-28,2,2,14.0,0,101,490,485,2,6
2019-03-07,3,2,14.0,0,101,490,485,2,6
2019-03-14,3,2,14.0,0,101,485,480,2,6
2019-03-21,3,2,14.0,0,101,485,470,2,6
2019-03-28,3,2,14.0,0,101,485,460,2,6
2019-04-04,4,2,14.0,0,101,485,455,2,6
2019-04-11,4,2,14.0,0,101,480,450,2,6
2019-04-18,4,2,14.0,0,101,470,430,2,6
2019-04-25,4,2,14.0,0,101,460,430,2,6
2019-05-02,5,2,14.0,0,101,455,420,2,6
2019-05-09,5,2,14.0,0,101,450,415,2,6
2019-05-16,5,2,14.0,0,101,430,415,2,6
2019-05-23,5,2,14.0,0,101,430,445,2,6
2019-05-30,5,2,14.0,0,101,420,460,2,6
2019-06-06,6,2,14.0,0,101,415,475,2,6
2019-06-13,6,2,14.0,0,101,415,470,2,6
2019-06-20,6,2,14.0,0,101,445,470,2,6
2019-06-27,6,2,14.0,0,101,460,465,2,6
2019-07-04,7,2,14.0,0,101,475,452,2,6
2019-07-11,7,2,14.0,0,101,470,445,2,6
2019-07-18,7,2,14.0,0,101,470,450,2,6
2019-07-25,7,2,14.0,0,101,465,450,2,6
2019-08-01,8,2,14.0,0,101,452,455,2,6
2019-08-08,8,2,14.0,0,101,445,465,2,6
2019-08-15,8,2,14.0,0,101,450,465,2,6
2019-08-22,8,2,14.0,0,101,450,480,2,6
2019-08-29,8,2,14.0,0,101,455,485,2,6
2019-09-05,9,2,14.0,0,101,465,490,2,6
2019-09-12,9,2,14.0,0,101,465,490,2,6
2019-09-19,9,2,14.0,0,101,480,480,2,6
2019-09-26,9,2,14.0,0,101,485,480,2,6
2019-10-03,10,2,14.0,0,101,490,490,2,6
2019-10-10,10,2,14.0,0,101,490,490,2,6
2019-10-17,10,2,14.0,0,101,480,490,2,6
2019-10-24,10,2,14.0,0,101,480,490,2,6
2019-10-31,10,2,14.0,0,101,490,490,2,6
2019-11-07,11,2,14.0,0,101,490,490,2,6
2019-11-14,11,2,14.0,0,101,490,490,2,6
2019-11-21,11,2,14.0,0,101,490,490,2,6
2019-11-28,11,2,14.0,0,101,490,487,2,6
2019-12-05,12,2,14.0,0,101,490,483,2,6
2019-12-12,12,2,14.0,0,101,490,480,2,6
2019-12-19,12,2,14.0,0,101,490,480,2,6
2019-12-26,12,2,14.0,0,101,487,480,2,6
2020-01-02,1,2,14.0,0,101,483,480,2,6
2020-01-09,1,2,14.0,0,101,480,490,2,6
2020-01-16,1,2,14.0,0,101,480,500,2,6
2020-01-23,1,2,14.0,0,101,480,505,2,6
2020-01-30,1,2,14.0,0,101,480,515,2,6
2020-02-06,2,2,14.0,0,101,490,520,2,6
2020-02-13,2,2,14.0,0,101,500,505,2,6
2020-02-20,2,2,14.0,0,101,505,490,2,6
2020-02-27,2,2,14.0,0,101,515,470,2,6
2020-03-05,3,2,14.0,0,101,520,460,2,6
2020-03-12,3,2,14.0,0,101,505,440,2,6
2020-03-19,3,2,14.0,0,101,490,445,2,6
2020-03-26,3,2,14.0,0,101,470,430,2,6
2020-04-02,4,2,14.0,0,101,460,425,2,6
2020-04-09,4,2,14.0,0,101,440,430,2,6
2020-04-16,4,2,14.0,0,101,445,445,2,6
2020-04-23,4,2,14.0,0,101,430,450,2,6
2020-04-30,4,2,14.0,0,101,425,455,2,6
2020-05-07,5,2,14.0,0,101,430,465,2,6
2008-01-10,1,2,16.0,0,102,360,338,2,3
2008-01-17,1,2,16.0,0,102,357,340,2,3
2008-01-24,1,2,16.0,0,102,341,337,2,3
2008-01-31,1,2,16.0,0,102,334,337,2,3
2008-02-07,2,2,16.0,0,102,338,337,2,3
2008-02-14,2,2,16.0,0,102,340,332,2,3
2008-02-21,2,2,16.0,0,102,337,332,2,3
2008-02-28,2,2,16.0,0,102,337,332,2,3
2008-03-06,3,2,16.0,0,102,337,326,2,3
2008-03-13,3,2,16.0,0,102,332,332,2,3
2008-03-20,3,2,16.0,0,102,332,329,2,3
2008-03-27,3,2,16.0,0,102,332,326,2,3
2008-04-03,4,2,16.0,0,102,326,319,2,3
2008-04-10,4,2,16.0,0,102,332,319,2,3
2008-04-17,4,2,16.0,0,102,329,323,2,3
2008-04-24,4,2,16.0,0,102,326,323,2,3
2008-05-01,5,2,16.0,0,102,319,327,2,3
2008-05-08,5,2,16.0,0,102,319,333,2,3
2008-05-15,5,2,16.0,0,102,323,332,2,3
2008-05-22,5,2,16.0,0,102,323,328,2,3
2008-05-29,5,2,16.0,0,102,327,328,2,3
2008-06-05,6,2,16.0,0,102,333,332,2,3
2008-06-12,6,2,16.0,0,102,332,332,2,3
2008-06-19,6,2,16.0,0,102,328,334,2,3
2008-06-26,6,2,16.0,0,102,328,338,2,3
2008-07-03,7,2,16.0,0,102,332,340,2,3
2008-07-10,7,2,16.0,0,102,332,339,2,3
2008-07-17,7,2,16.0,0,102,334,335,2,3
2008-07-24,7,2,16.0,0,102,338,339,2,3
2008-07-31,7,2,16.0,0,102,340,339,2,3
2008-08-07,8,2,16.0,0,102,339,339,2,3
2008-08-14,8,2,16.0,0,102,335,339,2,3
2008-08-21,8,2,16.0,0,102,339,326,2,3
2008-08-28,8,2,16.0,0,102,339,318,2,3
2008-09-04,9,2,16.0,0,102,339,318,2,3
2008-09-11,9,2,16.0,0,102,339,308,2,3
2008-09-18,9,2,16.0,0,102,326,306,2,3
2008-09-25,9,2,16.0,0,102,318,306,2,3
2008-10-02,10,2,16.0,0,102,318,307,2,3
2008-10-09,10,2,16.0,0,102,308,311,2,3
2008-10-16,10,2,16.0,0,102,306,302,2,3
2008-10-23,10,2,16.0,0,102,306,302,2,3
2008-10-30,10,2,16.0,0,102,307,302,2,3
2008-11-06,11,2,16.0,0,102,311,302,2,3
2008-11-13,11,2,16.0,0,102,302,286,2,3
2008-11-20,11,2,16.0,0,102,302,280,2,3
2008-11-27,11,2,16.0,0,102,302,281,2,3
2008-12-04,12,2,16.0,0,102,302,282,2,3
2008-12-11,12,2,16.0,0,102,286,280,2,3
2008-12-18,12,2,16.0,0,102,280,273,2,3
2008-12-25,12,2,16.0,0,102,281,266,2,3
2009-01-01,1,2,16.0,0,102,282,263,2,3
2009-01-08,1,2,16.0,0,102,280,270,2,3
2009-01-15,1,2,16.0,0,102,273,267,2,3
2009-01-22,1,2,16.0,0,102,266,267,2,3
2009-01-29,1,2,16.0,0,102,263,267,2,3
2009-02-05,2,2,16.0,0,102,270,267,2,3
2009-02-12,2,2,16.0,0,102,267,264,2,3
2009-02-19,2,2,16.0,0,102,267,264,2,3
2009-02-26,2,2,16.0,0,102,267,264,2,3
2009-03-05,3,2,16.0,0,102,267,264,2,3
2009-03-12,3,2,16.0,0,102,264,268,2,3
2009-03-19,3,2,16.0,0,102,264,268,2,3
2009-03-26,3,2,16.0,0,102,264,268,2,3
2009-04-02,4,2,16.0,0,102,264,268,2,3
2009-04-09,4,2,16.0,0,102,268,266,2,3
2009-04-16,4,2,16.0,0,102,268,262,2,3
2009-04-23,4,2,16.0,0,102,268,262,2,3
2009-04-30,4,2,16.0,0,102,268,262,2,3
2009-05-07,5,2,16.0,0,102,266,261,2,3
2009-05-14,5,2,16.0,0,102,262,264,2,3
2009-05-21,5,2,16.0,0,102,262,280,2,3
2009-05-28,5,2,16.0,0,102,262,288,2,3
2009-06-04,6,2,16.0,0,102,261,291,2,3
2009-06-11,6,2,16.0,0,102,264,289,2,3
2009-06-18,6,2,16.0,0,102,280,291,2,3
2009-06-25,6,2,16.0,0,102,288,295,2,3
2009-07-02,7,2,16.0,0,102,291,295,2,3
2009-07-09,7,2,16.0,0,102,289,300,2,3
2009-07-16,7,2,16.0,0,102,291,300,2,3
2009-07-23,7,2,16.0,0,102,295,300,2,3
2009-07-30,7,2,16.0,0,102,295,300,2,3
2009-08-06,8,2,16.0,0,102,300,300,2,3
2009-08-13,8,2,16.0,0,102,300,300,2,3
2009-08-20,8,2,16.0,0,102,300,300,2,3
2009-08-27,8,2,16.0,0,102,300,295,2,3
2009-09-03,9,2,16.0,0,102,300,295,2,3
2009-09-10,9,2,16.0,0,102,300,300,2,3
2009-09-17,9,2,16.0,0,102,300,295,2,3
2009-09-24,9,2,16.0,0,102,295,295,2,3
2009-10-01,10,2,16.0,0,102,295,290,2,3
2009-10-08,10,2,16.0,0,102,300,295,2,3
2009-10-15,10,2,16.0,0,102,295,300,2,3
2009-10-22,10,2,16.0,0,102,295,315,2,3
2009-10-29,10,2,16.0,0,102,290,330,2,3
2009-11-05,11,2,16.0,0,102,295,340,2,3
2009-11-12,11,2,16.0,0,102,300,345,2,3
2009-11-19,11,2,16.0,0,102,315,345,2,3
2009-11-26,11,2,16.0,0,102,330,345,2,3
2009-12-03,12,2,16.0,0,102,340,346,2,3
2009-12-10,12,2,16.0,0,102,345,350,2,3
2009-12-17,12,2,16.0,0,102,345,355,2,3
2009-12-24,12,2,16.0,0,102,345,355,2,3
2009-12-31,12,2,16.0,0,102,346,355,2,3
2010-01-07,1,2,16.0,0,102,350,355,2,3
2010-01-14,1,2,16.0,0,102,355,365,2,3
2010-01-21,1,2,16.0,0,102,355,365,2,3
2010-01-28,1,2,16.0,0,102,355,365,2,3
2010-02-04,2,2,16.0,0,102,355,365,2,3
2010-02-11,2,2,16.0,0,102,365,360,2,3
2010-02-18,2,2,16.0,0,102,365,360,2,3
2010-02-25,2,2,16.0,0,102,365,365,2,3
2010-03-04,3,2,16.0,0,102,365,375,2,3
2010-03-11,3,2,16.0,0,102,360,400,2,3
2010-03-18,3,2,16.0,0,102,360,420,2,3
2010-03-25,3,2,16.0,0,102,365,435,2,3
2010-04-01,4,2,16.0,0,102,375,435,2,3
2010-04-08,4,2,16.0,0,102,400,435,2,3
2010-04-15,4,2,16.0,0,102,420,435,2,3
2010-04-22,4,2,16.0,0,102,435,420,2,3
2010-04-29,4,2,16.0,0,102,435,420,2,3
2010-05-06,5,2,16.0,0,102,435,420,2,3
2010-05-13,5,2,16.0,0,102,435,410,2,3
2010-05-20,5,2,16.0,0,102,420,410,2,3
2010-05-27,5,2,16.0,0,102,420,410,2,3
2010-06-03,6,2,16.0,0,102,420,410,2,3
2010-06-10,6,2,16.0,0,102,410,400,2,3
2010-06-17,6,2,16.0,0,102,410,400,2,3
2010-06-24,6,2,16.0,0,102,410,393,2,3
2010-07-01,7,2,16.0,0,102,410,381,2,3
2010-07-08,7,2,16.0,0,102,400,375,2,3
2010-07-15,7,2,16.0,0,102,400,375,2,3
2010-07-22,7,2,16.0,0,102,393,360,2,3
2010-07-29,7,2,16.0,0,102,381,360,2,3
2010-08-05,8,2,16.0,0,102,375,350,2,3
2010-08-12,8,2,16.0,0,102,375,335,2,3
2010-08-19,8,2,16.0,0,102,360,330,2,3
2010-08-26,8,2,16.0,0,102,360,315,2,3
2010-09-02,9,2,16.0,0,102,350,315,2,3
